pdf_file_name,block_coverage,is corupted
pdftc_010k_1406.xml,7.974699041,
pdftc_010k_1328.xml,7.975515201,
pdftc_010k_1373.xml,7.975515201,
pdftc_010k_1397.xml,7.975515201,
pdftc_900k_0034.xml,7.975515201,
pdftc_900k_0138.xml,7.975515201,
pdftc_900k_0139.xml,7.975515201,
pdftc_900k_0154.xml,7.975515201,
pdftc_900k_0210.xml,7.975515201,
pdftc_900k_0358.xml,7.975515201,
pdftc_010k_0458.xml,7.976331361,
pdftc_010k_1352.xml,7.976331361,
pdftc_900k_0144.xml,7.976331361,
pdftc_900k_0192.xml,7.976331361,
pdftc_900k_0279.xml,7.976331361,
pdftc_900k_0299.xml,7.976331361,
pdftc_900k_0310.xml,7.976331361,
pdftc_900k_0378.xml,7.976331361,
pdftc_900k_0471.xml,7.976331361,
pdftc_900k_0519.xml,7.976331361,
pdftc_900k_0556.xml,7.976331361,
pdftc_900k_0588.xml,7.976331361,
pdftc_010k_1101.xml,7.977147521,
pdftc_010k_1438.xml,7.977147521,
pdftc_010k_1338.xml,7.977963681,
pdftc_010k_1694.xml,7.978779841,
pdftc_010k_0662.xml,7.979596001,
pdftc_100k_0017.xml,7.979596001,
pdftc_010k_1744.xml,7.980412161,
pdftc_010k_1962.xml,7.980412161,
pdftc_100k_0182.xml,7.980412161,
pdftc_010k_1434.xml,7.981228321,
pdftc_010k_1871.xml,7.981228321,
pdftc_010k_1446.xml,7.982044481,
pdftc_010k_1610.xml,7.982044481,
pdftc_010k_1838.xml,7.982044481,
pdftc_010k_1482.xml,7.982860641,
pdftc_010k_1309.xml,7.984492961,
pdftc_010k_1421.xml,7.984492961,
pdftc_010k_1501.xml,7.984492961,
pdftc_100k_0838.xml,7.985309121,
pdftc_010k_1349.xml,7.986125281,
pdftc_010k_1460.xml,7.986125281,
pdftc_010k_1643.xml,7.986125281,
pdftc_100k_0618.xml,7.986125281,
pdftc_010k_1448.xml,7.986941441,
pdftc_100k_1168.xml,7.986941441,
pdftc_010k_1547.xml,7.9877576,
pdftc_010k_1257.xml,7.98857376,
pdftc_010k_1293.xml,7.98857376,
pdftc_100k_0451.xml,7.98857376,
pdftc_010k_0786.xml,7.99020608,
pdftc_100k_1193.xml,7.9918384,
pdftc_010k_0686.xml,7.99265456,
pdftc_100k_1728.xml,7.99265456,
pdftc_mozilla_0094.xml,7.99265456,
pdftc_010k_1308.xml,7.99347072,
pdftc_100k_1724.xml,7.99347072,
pdftc_010k_0822.xml,7.99428688,
pdftc_mozilla_0093.xml,7.99428688,
pdftc_010k_1515.xml,7.99673536,
pdftc_010k_1783.xml,7.99755152,
pdftc_010k_1329.xml,7.99836768,
pdftc_100k_0358.xml,7.99836768,
pdftc_100k_0359.xml,7.99836768,
pdftc_100k_0360.xml,7.99836768,
pdftc_010k_0997.xml,8.0081616,
pdftc_010k_1701.xml,8.0081616,
pdftc_010k_0837.xml,8.00979392,
pdftc_010k_1326.xml,8.00979392,
pdftc_010k_0294.xml,8.01061008,
pdftc_100k_0966.xml,8.014690879,
pdftc_010k_0512.xml,8.015507039,
pdftc_010k_0510.xml,8.016323199,
pdftc_010k_0514.xml,8.016323199,
pdftc_100k_0087.xml,8.018771679,
pdftc_010k_0931.xml,8.022036319,
pdftc_100k_0066.xml,8.023668639,
pdftc_100k_0177.xml,8.025300959,
pdftc_100k_0179.xml,8.025300959,
pdftc_mozilla_0089.xml,8.028565599,
pdftc_010k_0863.xml,8.030197919,
pdftc_010k_1796.xml,8.031014079,
pdftc_010k_0831.xml,8.032646399,
pdftc_010k_1654.xml,8.035094879,
pdftc_100k_0005.xml,8.035094879,
pdftc_010k_0832.xml,8.035911039,
pdftc_010k_0871.xml,8.037543358,
pdftc_010k_0909.xml,8.037543358,
pdftc_010k_0147.xml,8.038359518,
pdftc_100k_0006.xml,8.039175678,
pdftc_010k_0890.xml,8.040807998,
pdftc_010k_0993.xml,8.041624158,
pdftc_010k_1038.xml,8.042440318,
pdftc_900k_1010.xml,8.042440318,
pdftc_900k_0989.xml,8.044072638,
pdftc_900k_0997.xml,8.045704958,
pdftc_010k_1361.xml,8.047337278,
pdftc_900k_0985.xml,8.049785758,
pdftc_900k_1007.xml,8.049785758,
pdftc_010k_0364.xml,8.051418078,
pdftc_010k_0795.xml,8.051418078,
pdftc_010k_0946.xml,8.054682718,
pdftc_010k_0289.xml,8.061211998,
pdftc_010k_0801.xml,8.062028158,
pdftc_mozilla_0259.xml,8.062028158,
pdftc_010k_0288.xml,8.066108957,
pdftc_010k_0773.xml,8.067741277,
pdftc_010k_2082.xml,8.068557437,
pdftc_100k_0115.xml,8.068557437,
pdftc_100k_0469.xml,8.071005917,
pdftc_100k_1674.xml,8.071822077,
pdftc_mozilla_0076.xml,8.072638237,
pdftc_100k_1739.xml,8.073454397,
pdftc_010k_0891.xml,8.076719037,
pdftc_100k_1452.xml,8.078351357,
pdftc_100k_1460.xml,8.079167517,
pdftc_mozilla_0181.xml,8.079167517,
pdftc_100k_1432.xml,8.079983677,
pdftc_100k_1445.xml,8.079983677,
pdftc_100k_1497.xml,8.079983677,
pdftc_100k_1443.xml,8.080799837,
pdftc_100k_1499.xml,8.080799837,
pdftc_100k_1441.xml,8.081615997,
pdftc_100k_1478.xml,8.081615997,
pdftc_100k_1485.xml,8.081615997,
pdftc_010k_0859.xml,8.082432157,
pdftc_100k_1473.xml,8.082432157,
pdftc_100k_1486.xml,8.082432157,
pdftc_100k_1436.xml,8.083248317,
pdftc_100k_1451.xml,8.083248317,
pdftc_010k_0874.xml,8.084064477,
pdftc_100k_1491.xml,8.084064477,
pdftc_100k_1430.xml,8.084880637,
pdftc_100k_1437.xml,8.084880637,
pdftc_100k_1416.xml,8.085696797,
pdftc_010k_0966.xml,8.087329117,
pdftc_900k_0980.xml,8.090593756,
pdftc_010k_0286.xml,8.093858396,
pdftc_010k_1054.xml,8.093858396,
pdftc_mozilla_0060.xml,8.096306876,
pdftc_010k_1103.xml,8.098755356,
pdftc_010k_0911.xml,8.099571516,
pdftc_100k_0798.xml,8.102019996,
pdftc_mozilla_0091.xml,8.102836156,
pdftc_900k_0755.xml,8.106916956,
pdftc_mozilla_0116.xml,8.108549276,
pdftc_010k_0278.xml,8.112630075,
pdftc_100k_0130.xml,8.112630075,
pdftc_100k_0206.xml,8.115078555,
pdftc_010k_1897.xml,8.117527035,
pdftc_010k_0283.xml,8.127320955,
pdftc_100k_0011.xml,8.128137115,
pdftc_900k_0343.xml,8.128137115,
pdftc_900k_0618.xml,8.128137115,
pdftc_900k_0728.xml,8.128137115,
pdftc_900k_0736.xml,8.128137115,
pdftc_900k_0849.xml,8.128137115,
pdftc_010k_0293.xml,8.128953275,
pdftc_010k_1995.xml,8.128953275,
pdftc_900k_0276.xml,8.128953275,
pdftc_900k_0362.xml,8.128953275,
pdftc_900k_0438.xml,8.128953275,
pdftc_900k_0579.xml,8.128953275,
pdftc_900k_0781.xml,8.128953275,
pdftc_900k_0811.xml,8.128953275,
pdftc_mozilla_0124.xml,8.133034075,
pdftc_010k_1372.xml,8.133850235,
pdftc_010k_1391.xml,8.133850235,
pdftc_010k_1422.xml,8.134666395,
pdftc_010k_1202.xml,8.135482555,
pdftc_010k_1419.xml,8.135482555,
pdftc_010k_1441.xml,8.137114875,
pdftc_010k_0069.xml,8.137931034,
pdftc_010k_0067.xml,8.138747194,
pdftc_010k_0072.xml,8.138747194,
pdftc_010k_1465.xml,8.138747194,
pdftc_010k_1581.xml,8.138747194,
pdftc_010k_0066.xml,8.139563354,
pdftc_010k_0068.xml,8.139563354,
pdftc_010k_0073.xml,8.139563354,
pdftc_010k_0065.xml,8.140379514,
pdftc_010k_0074.xml,8.140379514,
pdftc_010k_0070.xml,8.141195674,
pdftc_010k_1043.xml,8.142011834,
pdftc_010k_1392.xml,8.142827994,
pdftc_010k_0064.xml,8.143644154,
pdftc_010k_1753.xml,8.144460314,
pdftc_100k_1764.xml,8.145276474,
pdftc_010k_0260.xml,8.149357274,
pdftc_010k_1368.xml,8.150989594,
pdftc_010k_1322.xml,8.152621914,
pdftc_010k_1826.xml,8.155070394,
pdftc_010k_1971.xml,8.159967354,
pdftc_010k_1013.xml,8.160783514,
pdftc_010k_0295.xml,8.161599674,
pdftc_100k_1035.xml,8.170577433,
pdftc_010k_1789.xml,8.182819833,
pdftc_010k_1424.xml,8.186084473,
pdftc_010k_1539.xml,8.186900633,
pdftc_010k_1525.xml,8.187716792,
pdftc_010k_1527.xml,8.188532952,
pdftc_mozilla_0234.xml,8.188532952,
pdftc_010k_0718.xml,8.190165272,
pdftc_010k_0354.xml,8.193429912,
pdftc_010k_1524.xml,8.193429912,
pdftc_010k_1535.xml,8.193429912,
pdftc_010k_1536.xml,8.193429912,
pdftc_010k_1899.xml,8.194246072,
pdftc_010k_1526.xml,8.195062232,
pdftc_010k_1530.xml,8.195062232,
pdftc_010k_1531.xml,8.195062232,
pdftc_010k_1534.xml,8.195878392,
pdftc_010k_1538.xml,8.195878392,
pdftc_010k_1762.xml,8.195878392,
pdftc_010k_1500.xml,8.198326872,
pdftc_010k_0388.xml,8.199143032,
pdftc_010k_1833.xml,8.199143032,
pdftc_010k_0387.xml,8.199959192,
pdftc_010k_1496.xml,8.199959192,
pdftc_010k_1502.xml,8.200775352,
pdftc_010k_1495.xml,8.202407672,
pdftc_010k_1964.xml,8.202407672,
pdftc_100k_1492.xml,8.202407672,
pdftc_100k_0217.xml,8.205672312,
pdftc_100k_1280.xml,8.206488472,
pdftc_010k_1505.xml,8.207304632,
pdftc_010k_1504.xml,8.208120792,
pdftc_010k_1828.xml,8.209753112,
pdftc_010k_0076.xml,8.212201592,
pdftc_010k_2077.xml,8.214650071,
pdftc_100k_0224.xml,8.214650071,
pdftc_100k_1626.xml,8.214650071,
pdftc_010k_1779.xml,8.219547031,
pdftc_100k_0228.xml,8.222811671,
pdftc_100k_0030.xml,8.229340951,
pdftc_mozilla_0101.xml,8.229340951,
pdftc_100k_0039.xml,8.233421751,
pdftc_010k_0332.xml,8.236686391,
pdftc_100k_0449.xml,8.23750255,
pdftc_900k_0727.xml,8.24076719,
pdftc_100k_0041.xml,8.24484799,
pdftc_100k_0230.xml,8.24811263,
pdftc_mozilla_0212.xml,8.25545807,
pdftc_010k_1617.xml,8.25627423,
pdftc_100k_0040.xml,8.25872271,
pdftc_010k_1982.xml,8.25953887,
pdftc_010k_1988.xml,8.25953887,
pdftc_100k_0099.xml,8.26198735,
pdftc_010k_1863.xml,8.262803509,
pdftc_010k_0235.xml,8.265251989,
pdftc_010k_0236.xml,8.266068149,
pdftc_100k_0019.xml,8.271781269,
pdftc_010k_0094.xml,8.273413589,
pdftc_100k_0133.xml,8.280759029,
pdftc_900k_0609.xml,8.284023669,
pdftc_010k_1822.xml,8.286472149,
pdftc_010k_2042.xml,8.297898388,
pdftc_010k_2045.xml,8.297898388,
pdftc_900k_0429.xml,8.307692308,
pdftc_900k_0692.xml,8.307692308,
pdftc_100k_1022.xml,8.310956948,
pdftc_900k_0756.xml,8.310956948,
pdftc_100k_0993.xml,8.340338706,
pdftc_100k_1118.xml,8.345235666,
pdftc_900k_0661.xml,8.346051826,
pdftc_010k_1384.xml,8.347684146,
pdftc_010k_1388.xml,8.348500306,
pdftc_900k_0902.xml,8.350948786,
pdftc_900k_0799.xml,8.358294226,
pdftc_010k_0159.xml,8.361558866,
pdftc_010k_2051.xml,8.361558866,
pdftc_010k_0152.xml,8.373801265,
pdftc_010k_0151.xml,8.374617425,
pdftc_010k_1072.xml,8.374617425,
pdftc_010k_0229.xml,8.381146705,
pdftc_900k_1005.xml,8.381962865,
pdftc_900k_0325.xml,8.414609263,
pdftc_010k_1453.xml,8.416241583,
pdftc_010k_0142.xml,8.418690063,
pdftc_010k_0138.xml,8.419506223,
pdftc_100k_1695.xml,8.422770863,
pdftc_010k_1119.xml,8.430932463,
pdftc_010k_0101.xml,8.431748623,
pdftc_010k_0099.xml,8.433380943,
pdftc_010k_1887.xml,8.433380943,
pdftc_mozilla_0086.xml,8.444807182,
pdftc_100k_1077.xml,8.456233422,
pdftc_mozilla_0074.xml,8.458681902,
pdftc_010k_0100.xml,8.459498062,
pdftc_010k_0117.xml,8.466843501,
pdftc_010k_0118.xml,8.470924301,
pdftc_010k_0104.xml,8.473372781,
pdftc_mozilla_0122.xml,8.480718221,
pdftc_010k_1960.xml,8.49214446,
pdftc_900k_0464.xml,8.4954091,
pdftc_900k_0557.xml,8.4954091,
pdftc_900k_0653.xml,8.4954091,
pdftc_010k_1679.xml,8.50193838,
pdftc_010k_1692.xml,8.50275454,
pdftc_010k_1711.xml,8.5035707,
pdftc_900k_0503.xml,8.5035707,
pdftc_010k_1718.xml,8.50520302,
pdftc_010k_1733.xml,8.5076515,
pdftc_010k_1774.xml,8.5076515,
pdftc_010k_1780.xml,8.50846766,
pdftc_010k_1832.xml,8.51009998,
pdftc_010k_1750.xml,8.51091614,
pdftc_010k_1736.xml,8.513364619,
pdftc_010k_1717.xml,8.514180779,
pdftc_010k_1776.xml,8.514180779,
pdftc_010k_1672.xml,8.514996939,
pdftc_010k_1722.xml,8.514996939,
pdftc_010k_1896.xml,8.515813099,
pdftc_010k_1798.xml,8.517445419,
pdftc_010k_1725.xml,8.518261579,
pdftc_010k_1716.xml,8.519077739,
pdftc_010k_1695.xml,8.521526219,
pdftc_010k_1794.xml,8.524790859,
pdftc_010k_1778.xml,8.528055499,
pdftc_010k_1462.xml,8.529687819,
pdftc_100k_1388.xml,8.531320139,
pdftc_010k_0908.xml,8.533768619,
pdftc_010k_0251.xml,8.548459498,
pdftc_010k_1439.xml,8.551724138,
pdftc_010k_1430.xml,8.554172618,
pdftc_010k_1432.xml,8.555804938,
pdftc_010k_1546.xml,8.555804938,
pdftc_010k_1428.xml,8.556621098,
pdftc_010k_1433.xml,8.556621098,
pdftc_010k_1440.xml,8.556621098,
pdftc_900k_0875.xml,8.556621098,
pdftc_010k_1426.xml,8.557437258,
pdftc_100k_1827.xml,8.557437258,
pdftc_010k_1548.xml,8.558253418,
pdftc_010k_1429.xml,8.559069578,
pdftc_010k_1435.xml,8.564782697,
pdftc_010k_1593.xml,8.575392777,
pdftc_010k_1598.xml,8.575392777,
pdftc_mozilla_0321.xml,8.588451336,
pdftc_100k_0119.xml,8.589267496,
pdftc_010k_1520.xml,8.596612936,
pdftc_010k_1522.xml,8.597429096,
pdftc_010k_1529.xml,8.597429096,
pdftc_010k_1517.xml,8.599877576,
pdftc_900k_0080.xml,8.599877576,
pdftc_010k_1516.xml,8.600693736,
pdftc_010k_1521.xml,8.600693736,
pdftc_010k_0264.xml,8.601509896,
pdftc_010k_1532.xml,8.602326056,
pdftc_010k_1528.xml,8.603142216,
pdftc_010k_1506.xml,8.605590696,
pdftc_010k_1483.xml,8.622730055,
pdftc_010k_1490.xml,8.623546215,
pdftc_010k_1463.xml,8.625178535,
pdftc_010k_1477.xml,8.625178535,
pdftc_010k_1544.xml,8.627627015,
pdftc_010k_1508.xml,8.628443175,
pdftc_010k_1542.xml,8.628443175,
pdftc_010k_1543.xml,8.628443175,
pdftc_010k_1492.xml,8.630891655,
pdftc_010k_1518.xml,8.630891655,
pdftc_010k_1507.xml,8.634156295,
pdftc_010k_1545.xml,8.634156295,
pdftc_010k_1586.xml,8.634156295,
pdftc_010k_1486.xml,8.640685574,
pdftc_010k_1561.xml,8.640685574,
pdftc_010k_1582.xml,8.643134054,
pdftc_010k_1830.xml,8.643134054,
pdftc_010k_1452.xml,8.643950214,
pdftc_010k_1735.xml,8.643950214,
pdftc_010k_1451.xml,8.645582534,
pdftc_010k_1619.xml,8.645582534,
pdftc_010k_1450.xml,8.646398694,
pdftc_010k_1708.xml,8.646398694,
pdftc_010k_1785.xml,8.647214854,
pdftc_010k_1788.xml,8.648031014,
pdftc_010k_1447.xml,8.648847174,
pdftc_010k_1809.xml,8.649663334,
pdftc_010k_1553.xml,8.672515813,
pdftc_010k_1562.xml,8.672515813,
pdftc_010k_0459.xml,8.673331973,
pdftc_010k_1541.xml,8.674148133,
pdftc_010k_1552.xml,8.675780453,
pdftc_010k_1594.xml,8.677412773,
pdftc_010k_0539.xml,8.678228933,
pdftc_010k_1571.xml,8.678228933,
pdftc_010k_1585.xml,8.678228933,
pdftc_010k_1588.xml,8.678228933,
pdftc_010k_1590.xml,8.680677413,
pdftc_010k_1613.xml,8.680677413,
pdftc_010k_1566.xml,8.681493573,
pdftc_010k_1579.xml,8.681493573,
pdftc_010k_1633.xml,8.681493573,
pdftc_010k_0550.xml,8.682309733,
pdftc_010k_1565.xml,8.682309733,
pdftc_010k_1603.xml,8.682309733,
pdftc_010k_1620.xml,8.682309733,
pdftc_010k_1584.xml,8.683125893,
pdftc_010k_1592.xml,8.683125893,
pdftc_010k_1609.xml,8.683125893,
pdftc_010k_1625.xml,8.683125893,
pdftc_010k_1680.xml,8.683942053,
pdftc_010k_1583.xml,8.684758213,
pdftc_010k_1587.xml,8.684758213,
pdftc_010k_1601.xml,8.684758213,
pdftc_010k_1649.xml,8.684758213,
pdftc_010k_1616.xml,8.685574373,
pdftc_010k_1623.xml,8.685574373,
pdftc_010k_1644.xml,8.685574373,
pdftc_010k_1574.xml,8.688022852,
pdftc_010k_1652.xml,8.688022852,
pdftc_010k_1578.xml,8.688839012,
pdftc_010k_1624.xml,8.688839012,
pdftc_010k_1631.xml,8.688839012,
pdftc_100k_2179.xml,8.688839012,
pdftc_010k_1564.xml,8.689655172,
pdftc_010k_1604.xml,8.689655172,
pdftc_010k_1752.xml,8.689655172,
pdftc_010k_1772.xml,8.689655172,
pdftc_010k_1639.xml,8.690471332,
pdftc_010k_1645.xml,8.690471332,
pdftc_010k_1653.xml,8.690471332,
pdftc_010k_1700.xml,8.690471332,
pdftc_010k_1766.xml,8.690471332,
pdftc_010k_1628.xml,8.691287492,
pdftc_010k_1640.xml,8.691287492,
pdftc_100k_1225.xml,8.691287492,
pdftc_010k_1600.xml,8.692103652,
pdftc_010k_1647.xml,8.692103652,
pdftc_010k_1664.xml,8.692103652,
pdftc_010k_1595.xml,8.692919812,
pdftc_010k_1606.xml,8.692919812,
pdftc_010k_1636.xml,8.692919812,
pdftc_010k_1637.xml,8.692919812,
pdftc_010k_1676.xml,8.692919812,
pdftc_010k_1702.xml,8.692919812,
pdftc_100k_2037.xml,8.692919812,
pdftc_010k_1612.xml,8.693735972,
pdftc_010k_1618.xml,8.693735972,
pdftc_010k_1630.xml,8.693735972,
pdftc_010k_1641.xml,8.693735972,
pdftc_010k_1678.xml,8.693735972,
pdftc_010k_1706.xml,8.693735972,
pdftc_010k_1726.xml,8.693735972,
pdftc_010k_1691.xml,8.694552132,
pdftc_010k_1738.xml,8.694552132,
pdftc_010k_1777.xml,8.694552132,
pdftc_010k_1608.xml,8.695368292,
pdftc_010k_1642.xml,8.695368292,
pdftc_010k_1656.xml,8.695368292,
pdftc_010k_1790.xml,8.695368292,
pdftc_010k_1885.xml,8.695368292,
pdftc_010k_1793.xml,8.696184452,
pdftc_010k_1589.xml,8.697000612,
pdftc_010k_1657.xml,8.697000612,
pdftc_010k_1670.xml,8.697000612,
pdftc_010k_1675.xml,8.697000612,
pdftc_010k_1677.xml,8.697000612,
pdftc_010k_1730.xml,8.697000612,
pdftc_010k_1795.xml,8.697000612,
pdftc_010k_1816.xml,8.697000612,
pdftc_010k_1627.xml,8.697816772,
pdftc_010k_1632.xml,8.697816772,
pdftc_010k_1648.xml,8.697816772,
pdftc_010k_1650.xml,8.697816772,
pdftc_010k_1673.xml,8.697816772,
pdftc_010k_1688.xml,8.697816772,
pdftc_010k_1699.xml,8.697816772,
pdftc_010k_1704.xml,8.697816772,
pdftc_010k_1770.xml,8.697816772,
pdftc_010k_1831.xml,8.697816772,
pdftc_010k_1626.xml,8.698632932,
pdftc_010k_1651.xml,8.698632932,
pdftc_010k_1666.xml,8.698632932,
pdftc_010k_1710.xml,8.698632932,
pdftc_010k_1720.xml,8.698632932,
pdftc_010k_1591.xml,8.699449092,
pdftc_010k_1714.xml,8.699449092,
pdftc_010k_1769.xml,8.699449092,
pdftc_010k_1801.xml,8.699449092,
pdftc_010k_1689.xml,8.700265252,
pdftc_010k_1703.xml,8.700265252,
pdftc_010k_1781.xml,8.700265252,
pdftc_010k_1834.xml,8.700265252,
pdftc_010k_1696.xml,8.701081412,
pdftc_010k_1740.xml,8.701081412,
pdftc_010k_1684.xml,8.701897572,
pdftc_010k_1721.xml,8.701897572,
pdftc_010k_1731.xml,8.701897572,
pdftc_010k_1792.xml,8.701897572,
pdftc_010k_1646.xml,8.702713732,
pdftc_010k_1900.xml,8.702713732,
pdftc_010k_1705.xml,8.703529892,
pdftc_010k_1874.xml,8.703529892,
pdftc_010k_1890.xml,8.703529892,
pdftc_010k_1892.xml,8.703529892,
pdftc_010k_1895.xml,8.703529892,
pdftc_010k_1821.xml,8.704346052,
pdftc_010k_1873.xml,8.704346052,
pdftc_010k_1903.xml,8.704346052,
pdftc_010k_1861.xml,8.705978372,
pdftc_010k_1737.xml,8.706794532,
pdftc_010k_1797.xml,8.706794532,
pdftc_010k_1979.xml,8.707610692,
pdftc_010k_1747.xml,8.708426852,
pdftc_100k_2116.xml,8.708426852,
pdftc_010k_1891.xml,8.710875332,
pdftc_010k_1893.xml,8.710875332,
pdftc_010k_1741.xml,8.714956131,
pdftc_mozilla_0162.xml,8.714956131,
pdftc_010k_1765.xml,8.719853091,
pdftc_010k_1966.xml,8.722301571,
pdftc_010k_1825.xml,8.723117731,
pdftc_010k_1027.xml,8.726382371,
pdftc_010k_1878.xml,8.727198531,
pdftc_010k_1846.xml,8.728014691,
pdftc_010k_1872.xml,8.731279331,
pdftc_010k_1773.xml,8.735360131,
pdftc_010k_1886.xml,8.736992451,
pdftc_010k_1597.xml,8.74025709,
pdftc_010k_1902.xml,8.74270557,
pdftc_010k_1799.xml,8.74515405,
pdftc_010k_1956.xml,8.74923485,
pdftc_010k_2080.xml,8.74923485,
pdftc_010k_1820.xml,8.75086717,
pdftc_010k_1723.xml,8.75413181,
pdftc_010k_1972.xml,8.75413181,
pdftc_mozilla_0140.xml,8.75658029,
pdftc_010k_1918.xml,8.763925729,
pdftc_010k_1993.xml,8.763925729,
pdftc_010k_2075.xml,8.768822689,
pdftc_010k_1994.xml,8.769638849,
pdftc_010k_2005.xml,8.772903489,
pdftc_010k_2002.xml,8.773719649,
pdftc_010k_2068.xml,8.775351969,
pdftc_mozilla_0147.xml,8.785145889,
pdftc_010k_2009.xml,8.790859008,
pdftc_100k_0473.xml,8.792491328,
pdftc_010k_2019.xml,8.793307488,
pdftc_010k_0540.xml,8.805549888,
pdftc_100k_0474.xml,8.805549888,
pdftc_mozilla_0320.xml,8.811263008,
pdftc_900k_0142.xml,8.818608447,
pdftc_100k_2415.xml,8.839012446,
pdftc_900k_0850.xml,8.852071006,
pdftc_900k_0968.xml,8.852887166,
pdftc_mozilla_0224.xml,8.863497245,
pdftc_mozilla_0257.xml,8.892062844,
pdftc_mozilla_0097.xml,8.907569884,
pdftc_mozilla_0220.xml,8.907569884,
pdftc_100k_0633.xml,8.929606203,
pdftc_mozilla_0332.xml,8.940216282,
pdftc_010k_2050.xml,8.945929402,
pdftc_mozilla_0166.xml,8.955723322,
pdftc_100k_1335.xml,8.959804122,
pdftc_010k_2062.xml,8.965517241,
pdftc_mozilla_0081.xml,8.981024281,
pdftc_mozilla_0301.xml,9.022648439,
pdftc_100k_1535.xml,9.054478678,
pdftc_mozilla_0313.xml,9.085492757,
pdftc_010k_1580.xml,9.101815956,
pdftc_010k_0233.xml,9.114058355,
pdftc_mozilla_0153.xml,9.130381555,
pdftc_mozilla_0161.xml,9.137726994,
pdftc_mozilla_0232.xml,9.153234034,
pdftc_mozilla_0073.xml,9.155682514,
pdftc_100k_2034.xml,9.184248113,
pdftc_900k_0622.xml,9.194858192,
pdftc_mozilla_0311.xml,9.214446031,
pdftc_mozilla_0277.xml,9.217710671,
pdftc_900k_0590.xml,9.225056111,
pdftc_mozilla_0152.xml,9.24056315,
pdftc_mozilla_0327.xml,9.302591308,
pdftc_mozilla_0225.xml,9.304223628,
pdftc_mozilla_0157.xml,9.329524587,
pdftc_mozilla_0333.xml,9.340950826,
pdftc_mozilla_0141.xml,9.389920424,
pdftc_100k_2537.xml,9.412772903,
pdftc_100k_2536.xml,9.417669863,
pdftc_mozilla_0158.xml,9.425015303,
pdftc_mozilla_0084.xml,9.438890022,
pdftc_mozilla_0253.xml,9.442970822,
pdftc_010k_1905.xml,9.453580902,
pdftc_010k_1907.xml,9.454397062,
pdftc_010k_1911.xml,9.454397062,
pdftc_mozilla_0123.xml,9.454397062,
pdftc_010k_1908.xml,9.455213222,
pdftc_100k_0699.xml,9.456845542,
pdftc_mozilla_0143.xml,9.458477862,
pdftc_100k_0707.xml,9.459294022,
pdftc_010k_1978.xml,9.469087941,
pdftc_mozilla_0305.xml,9.469087941,
pdftc_010k_1929.xml,9.470720261,
pdftc_010k_1928.xml,9.471536421,
pdftc_010k_1922.xml,9.473984901,
pdftc_010k_1930.xml,9.474801061,
pdftc_010k_2007.xml,9.475617221,
pdftc_010k_1912.xml,9.476433381,
pdftc_010k_1927.xml,9.476433381,
pdftc_010k_1973.xml,9.476433381,
pdftc_010k_1998.xml,9.477249541,
pdftc_010k_2033.xml,9.477249541,
pdftc_010k_1932.xml,9.478065701,
pdftc_010k_1917.xml,9.478881861,
pdftc_010k_1925.xml,9.480514181,
pdftc_010k_2052.xml,9.481330341,
pdftc_010k_2011.xml,9.482962661,
pdftc_010k_1986.xml,9.486227301,
pdftc_010k_1919.xml,9.48867578,
pdftc_mozilla_0069.xml,9.48867578,
pdftc_010k_1923.xml,9.4903081,
pdftc_010k_1931.xml,9.4903081,
pdftc_010k_1934.xml,9.4903081,
pdftc_010k_1992.xml,9.4903081,
pdftc_010k_1965.xml,9.49112426,
pdftc_010k_1926.xml,9.49194042,
pdftc_010k_1939.xml,9.49194042,
pdftc_010k_1952.xml,9.49194042,
pdftc_010k_1974.xml,9.49194042,
pdftc_010k_2004.xml,9.49194042,
pdftc_010k_1940.xml,9.49275658,
pdftc_010k_1953.xml,9.49275658,
pdftc_010k_1985.xml,9.49357274,
pdftc_010k_2024.xml,9.49357274,
pdftc_010k_2028.xml,9.49357274,
pdftc_mozilla_0302.xml,9.49357274,
pdftc_010k_1920.xml,9.4943889,
pdftc_010k_1935.xml,9.4943889,
pdftc_010k_1944.xml,9.49520506,
pdftc_010k_2020.xml,9.49520506,
pdftc_010k_2032.xml,9.49520506,
pdftc_010k_2001.xml,9.49602122,
pdftc_010k_2034.xml,9.49602122,
pdftc_010k_1941.xml,9.49683738,
pdftc_010k_1946.xml,9.49683738,
pdftc_010k_2047.xml,9.49683738,
pdftc_mozilla_0096.xml,9.49683738,
pdftc_010k_2016.xml,9.49765354,
pdftc_010k_1955.xml,9.4984697,
pdftc_010k_1949.xml,9.49928586,
pdftc_010k_1950.xml,9.49928586,
pdftc_010k_1999.xml,9.49928586,
pdftc_010k_2000.xml,9.49928586,
pdftc_010k_1933.xml,9.50010202,
pdftc_010k_1957.xml,9.50010202,
pdftc_010k_2087.xml,9.50010202,
pdftc_010k_1990.xml,9.50091818,
pdftc_010k_2029.xml,9.50091818,
pdftc_010k_2039.xml,9.50091818,
pdftc_010k_2074.xml,9.50091818,
pdftc_010k_2060.xml,9.50173434,
pdftc_010k_2067.xml,9.50173434,
pdftc_010k_2073.xml,9.50173434,
pdftc_010k_2083.xml,9.50173434,
pdftc_010k_1968.xml,9.5025505,
pdftc_010k_2035.xml,9.5025505,
pdftc_010k_2063.xml,9.5025505,
pdftc_010k_1943.xml,9.50336666,
pdftc_010k_2055.xml,9.50418282,
